"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"0X5qaCnHN98ELiqincjJwg","MaDlamini (feat. Mellow & Sleazy)","DoouShii, Scotts Maphuma, Mellow & Sleazy","50","-8","-25","ZA","2025-01-08","61","False","454503","MaDlamini (feat. Mellow & Sleazy)","2024-08-07","0.795","0.71","10","-9.251","0","0.0491","0.0554","0.114","0.129","0.579","111.997","4"
"2HRgqmZQC0MC7GeNuDIXHN","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","1","0","0","VN","2025-01-08","84","True","183550","GOLDEN","2023-11-03","0.79","0.831","11","-4.185","1","0.044","0.312","0.0","0.0797","0.872","124.987","4"
"3CmacJj7VC4W6daC8BWd0h","Mất Kết Nối","Dương Domic","2","0","1","VN","2025-01-08","73","False","207473","Dữ Liệu Quý","2024-11-22","0.492","0.399","1","-9.028","1","0.0443","0.82","0.0","0.133","0.236","131.811","4"
"7tI8dRuH2Yc6RuoTjxo4dU","Who","Jimin","3","0","-1","VN","2025-01-08","90","False","170887","MUSE","2024-07-19","0.66","0.756","0","-3.743","0","0.032","0.00289","0.0","0.193","0.838","116.034","4"
"7G7mSV4BebkoHWwKTDvXu9","Winter Ahead (with PARK HYO SHIN)","V, Park Hyo Shin","4","0","0","VN","2025-01-08","88","False","234895","Winter Ahead (with PARK HYO SHIN)","2024-11-29","0.36","0.316","3","-9.954","1","0.0284","0.858","0.000212","0.23","0.229","76.844","3"
"01qFKNWq73UfEslI0GvumE","3D (feat. Jack Harlow)","Jung Kook, Jack Harlow","5","0","0","VN","2025-01-08","78","True","201812","3D : The Remixes","2023-10-02","0.853","0.824","1","-3.287","1","0.103","0.0322","0.0","0.0859","0.888","108.044","4"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","6","2","2","VN","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"4nXrVH5xwN1w6TpmP7uu8n","Exit Sign","HIEUTHUHAI, marzuz","7","-1","-1","VN","2025-01-08","70","False","201589","Ai Cũng Phải Bắt Đầu Từ Đâu Đó","2023-10-16","0.483","0.599","2","-7.564","1","0.39","0.848","2.01e-05","0.153","0.175","75.375","4"
"3uT8QfoX0BE8ZJa4h98LDW","Wrong Times","Puppy, Dangrangto","8","-1","1","VN","2025-01-08","68","False","211200","Wrong Times","2023-05-17","0.809","0.42","8","-14.145","1","0.319","0.654","2.91e-06","0.116","0.521","148.048","4"
"1lcBt7LoEikqYmhUoa2cez","number one girl","ROSÉ","9","0","5","VN","2025-01-08","82","False","216442","rosie","2024-12-06","0.288","0.377","7","-7.775","1","0.0317","0.288","0.0","0.101","0.135","175.43","3"
"2KslE17cAJNHTsI2MI0jb2","Standing Next to You","Jung Kook","10","3","1","VN","2025-01-08","86","False","206019","GOLDEN","2023-11-03","0.711","0.809","2","-4.389","0","0.0955","0.0447","0.0","0.339","0.816","106.017","4"
"1z5ebC9238uGoBgzYyvGpQ","toxic till the end","ROSÉ","11","-1","-1","VN","2025-01-08","88","False","156685","rosie","2024-12-06","0.413","0.604","7","-5.628","1","0.0999","0.0498","0.0","0.114","0.296","167.232","4"
"0669gFIK8dYK9GGQ0K0QNF","Tràn Bộ Nhớ","Dương Domic","12","4","10","VN","2025-01-08","63","False","172500","Dữ Liệu Quý","2024-11-22","0.71","0.768","7","-8.18","1","0.0515","0.56","0.000898","0.103","0.472","127.925","4"
"1K0HQ30Wc11okzlcnFA7Ub","Không Thể Say","HIEUTHUHAI","13","-2","0","VN","2025-01-08","68","False","228413","Ai Cũng Phải Bắt Đầu Từ Đâu Đó","2023-10-16","0.675","0.635","7","-5.266","1","0.0416","0.246","0.0","0.211","0.642","144.984","4"
"3COYA2vgfcUhDyRlVpZy5p","PHÓNG ZÌN ZÌN","tlinh, Low G","14","-2","-2","VN","2025-01-08","68","False","202999","FLVR","2024-09-18","0.717","0.693","5","-6.808","0","0.0646","0.185","0.00171","0.164","0.445","101.996","4"
"40pWxpbXoBYGPCiofujjZ6","Chăm Hoa","MONO","15","-1","0","VN","2025-01-08","66","False","211111","Chăm Hoa","2024-10-22","0.715","0.617","4","-8.088","0","0.0298","0.0584","3.12e-06","0.204","0.46","107.989","4"
"3ZbZtdEw9U0uZW4tZItIwq","Chịu Cách Mình Nói Thua","RHYDER, CoolKid, BAN","16","-1","4","VN","2025-01-08","67","False","181558","Chịu Cách Mình Nói Thua","2023-11-22","0.604","0.737","10","-6.575","0","0.0372","0.16","0.0","0.115","0.36","154.173","4"
"41DlPJXKTCypXdf2eSqa03","bình yên","Vũ., Binz","17","0","-10","VN","2025-01-08","66","False","195974","Bảo Tàng Của Nuối Tiếc","2024-09-27","0.677","0.526","1","-8.375","1","0.0435","0.787","1.92e-05","0.0855","0.217","121.969","4"
"4fj4Jn4nw8fGX8xdbCntJf","Sau Cơn Mưa","CoolKid, RHYDER","18","1","1","VN","2025-01-08","67","False","154756","Sau Cơn Mưa","2023-07-28","0.69","0.3","6","-9.204","1","0.039","0.769","1.69e-06","0.123","0.646","81.983","4"
"4eeflgjzTF8xN8U2E0dech","NGỰA Ô","Dangrangto, TeuYungBoy, DONAL","19","1","-1","VN","2025-01-08","66","False","215415","NGỰA Ô","2024-10-02","0.837","0.494","1","-9.535","1","0.12","0.0062","5.27e-06","0.0885","0.33","160.946","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","20","1","-3","VN","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"31VNCmwspR7nVJ6kruUuJt","Đừng Làm Trái Tim Anh Đau","Sơn Tùng M-TP","21","-3","-5","VN","2025-01-08","67","False","279208","Đừng Làm Trái Tim Anh Đau","2024-06-08","0.854","0.636","11","-7.972","1","0.0406","0.527","0.0","0.135","0.858","125.512","4"
"7mblTCdc14ylJ1JW71MODb","Giờ Thì","buitruonglinh","22","1","3","VN","2025-01-08","61","False","234166","Từng Ngày Như Mãi Mãi","2024-12-12","0.44","0.504","6","-7.958","1","0.0499","0.487","0.000903","0.161","0.502","143.791","4"
"0s7RyyUlQfd8mnnboHe18n","Hẹn Gặp Em Dưới Ánh Trăng","MANBO, HIEUTHUHAI, HURRYKNG","23","-1","3","VN","2025-01-08","65","False","222000","Hẹn Gặp Em Dưới Ánh Trăng","2020-09-25","0.787","0.658","8","-7.595","1","0.0325","0.65","2.31e-05","0.118","0.475","120.005","4"
"2oVLEoBVDvYrGmzrU7dEm5","TRÀN BỘ NHỚ (feat. Dương Domic)","ANH TRAI ""SAY HI"", Dương Domic","24","1","-3","VN","2025-01-08","66","False","210000","ANH TRAI ""SAY HI"", Chung Kết 1","2024-08-31","0.587","0.635","6","-6.275","1","0.0446","0.289","0.0","0.113","0.237","127.871","4"
"7gSQxwCpEMjg8wb6Y3oqe7","HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều","25","-1","-1","VN","2025-01-08","64","False","245454","ANH TRAI ""SAY HI"" (Live Stage 2)","2024-08-06","0.577","0.587","1","-5.814","1","0.0369","0.69","0.0","0.268","0.5","131.52","4"
"7fCeYpR02Q8JVuD88hJZVT","Bầu Trời Mới","Da LAB, Minh Tốc & Lam","26","0","1","VN","2025-01-08","62","False","262495","M∞N","2024-10-05","0.464","0.709","5","-5.431","1","0.0545","0.511","0.0","0.111","0.275","180.047","4"
"226ljdOTLM2clGpm4mZvAm","Love is","Dangrangto","27","3","3","VN","2025-01-08","64","False","266758","Love is","2023-06-27","0.69","0.291","4","-16.499","1","0.0515","0.207","1.06e-06","0.205","0.584","139.126","4"
"2GE2p2dFpxp7OIz2QOFBzW","KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","ANH TRAI ""SAY HI"", HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều, Isaac","28","-1","3","VN","2025-01-08","63","False","295058","ANH TRAI ""SAY HI"" (Live Stage 4)","2024-08-26","0.657","0.67","1","-5.77","1","0.187","0.313","0.0","0.128","0.142","84.97","4"
"2Pwou3Q2Cf59RxdX2V6MgV","Có Đôi Điều","Shiki","29","2","21","VN","2025-01-08","55","False","174000","Lặng","2024-06-27","0.42","0.59","0","-8.071","1","0.17","0.695","0.00374","0.168","0.406","89.959","4"
"446ygEWkggc5FMbBPQSMuM","SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)","ANH TRAI ""SAY HI"", HIEUTHUHAI, Dương Domic, Song Luân, JSOL, Trần Đăng Dương","30","-2","-2","VN","2025-01-08","65","False","252625","ANH TRAI ""SAY HI"", Tập 14","2024-09-18","0.812","0.92","2","-4.552","1","0.0716","0.289","0.0","0.178","0.817","124.013","4"
"6D94p9ASguBcYlDC0o56vx","NOLOVENOLIFE","HIEUTHUHAI","31","-2","1","VN","2025-01-08","64","False","170898","Ai Cũng Phải Bắt Đầu Từ Đâu Đó","2023-10-16","0.812","0.703","4","-4.499","1","0.148","0.358","0.0","0.105","0.554","138.019","4"
"72NMPuJCRsOUoXQJdzVfdo","Track 06","Tyronee, VSTRA, Obito","32","2","-3","VN","2025-01-08","61","False","165161","ii-V-I","2024-12-05","0.778","0.58","2","-7.26","0","0.0425","0.452","0.000677","0.105","0.48","92.986","4"
"7tFwBnuaGXqiiONukPRaCo","Miên Man","Minh Huy","33","0","2","VN","2025-01-08","63","False","197998","Miên Man","2022-06-24","0.772","0.519","9","-10.351","1","0.0409","0.639","0.00203","0.101","0.628","120.038","4"
"4jWmhzf53Q0ZvZMuGdiR9x","shhhhhhh..","WEAN, tlinh","34","2","2","VN","2025-01-08","63","False","230675","shhhhhhh..","2023-10-07","0.739","0.537","2","-7.241","0","0.0394","0.251","0.0","0.0998","0.379","137.97","4"
"29Tj2R8sZZ3fzlXZVe1OyY","Pin Dự Phòng","Dương Domic, Lou Hoàng","35","2","15","VN","2025-01-08","61","False","226415","Dữ Liệu Quý","2024-11-22","0.736","0.601","0","-10.095","0","0.0689","0.79","5.85e-06","0.354","0.418","105.94","4"
"2uZmeuNAxSm7XfVIwLkhCx","nhắn nhủ","Ronboogz","36","5","-3","VN","2025-01-08","63","False","241190","nhắn nhủ","2023-12-12","0.762","0.295","7","-9.745","1","0.035","0.954","0.00157","0.164","0.284","129.962","4"
"50zAEIE4B1QqhPjRMK2Xmh","Running Wild","Jin","37","13","6","VN","2025-01-08","82","False","151646","Happy - :') (Remixes)","2024-11-19","0.487","0.711","8","-4.22","1","0.0322","0.000175","0.0","0.152","0.317","146.921","4"
"4qYfRfSxsmhJ1WMaywtLyI","Từng Quen","Wren Evans, itsnk","38","-6","1","VN","2025-01-08","60","False","174545","LOI CHOI: The Neo Pop Punk","2023-12-17","0.768","0.325","7","-11.863","1","0.15","0.133","7.69e-06","0.174","0.525","76.975","4"
"26zqmmkqUK6mCc87XDzPym","CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)","ANH TRAI ""SAY HI"", RHYDER, Captain, Quang Hùng MasterD, WEAN, Ali Hoàng Dương","39","10","1","VN","2025-01-08","62","False","258000","ANH TRAI ""SAY HI"" (Live Stage 4)","2024-08-26","0.35","0.599","7","-6.94","0","0.0942","0.545","0.0","0.139","0.472","180.134","3"
"2xOhv7XudrBDtkID1jwsFE","Từng Là","Vũ Cát Tường","40","-2","-3","VN","2025-01-08","63","False","252500","Từng Là","2024-03-01","0.808","0.414","5","-10.95","1","0.038","0.864","0.000118","0.174","0.609","115.041","4"
"7LVrrX8pkzI9fMF88nGabt","Đi Về Nhà","Đen, JustaTee","41","-1","5","VN","2025-01-08","62","False","200000","Đi Về Nhà","2020-12-20","0.742","0.662","5","-4.651","1","0.0647","0.578","0.0","0.126","0.486","84.006","4"
"4CUvVaAYuXtvYURLFz7EIL","Chuyện Đôi Ta (feat. Muộii)","Emcee L (Da LAB), Da LAB, Muộii (Starry Night)","42","1","5","VN","2025-01-08","63","False","208048","Chuyện Đôi Ta (feat. Muộii)","2021-12-01","0.517","0.467","0","-7.222","1","0.0442","0.724","0.0","0.0908","0.453","199.815","3"
"0e6fZkLArSmDIHnZcIua7t","Không Yêu Em Thì Yêu Ai?","Vũ., Low G","43","-1","-20","VN","2025-01-08","66","False","232647","Bảo Tàng Của Nuối Tiếc","2024-09-27","0.695","0.516","10","-10.086","1","0.0525","0.522","0.000168","0.0903","0.546","130.023","4"
"4exlWP8cokkWVCvyP3kg7c","nếu lúc đó","tlinh, 2pillz","44","-9","-10","VN","2025-01-08","60","False","263752","ái","2023-08-16","0.627","0.591","4","-7.908","1","0.0316","0.344","0.000134","0.159","0.358","140.018","4"
"5ECHJ1llWBNYLVCYrllD3x","Chạy Khỏi Thế Giới Này","Da LAB, Phương Ly","45","1","-4","VN","2025-01-08","63","False","255429","Chạy Khỏi Thế Giới Này","2022-06-30","0.71","0.552","5","-10.257","1","0.0694","0.761","1.22e-05","0.0921","0.617","139.904","4"
"4gaxEUZE4z9pJAVTSFwgQI","một đời","14 Casper, Bon Nghiêm, buitruonglinh","46","1","-8","VN","2025-01-08","56","False","328240","SỐ KHÔNG","2023-03-03","0.442","0.349","0","-10.676","1","0.0307","0.847","1.36e-06","0.136","0.365","135.978","4"
"6VXVYATpQXEIoZ97NnWCmn","Vì Anh Đâu Có Biết","Madihu, Vũ.","47","-8","-5","VN","2025-01-08","63","False","241919","Vì Anh Đâu Có Biết","2022-08-04","0.775","0.358","9","-6.473","0","0.0527","0.861","0.0","0.415","0.524","139.982","4"
"62bwj2FZsr0ljcap1FEf8g","Đi Giữa Trời Rực Rỡ - From ""Đi Giữa Trời Rực Rỡ""","Ngô Lan Hương","48","2","2","VN","2025-01-08","60","False","220839","Đi Giữa Trời Rực Rỡ (From ""Đi Giữa Trời Rực Rỡ"")","2024-08-05","0.715","0.532","11","-8.739","1","0.0288","0.413","0.0","0.362","0.604","113.008","4"
"2a5hng9yXtbjtTVVm9UviC","Mơ","Vũ Cát Tường","49","1","1","VN","2025-01-08","61","False","262191","Mơ","2016-01-01","0.556","0.413","9","-7.261","1","0.0791","0.908","3.38e-06","0.0924","0.191","113.086","4"
"1o6cYDMHvKOfizi4d9Lqxr","id 072019","W/N","50","-2","0","VN","2025-01-08","62","False","271704","id 072019","2023-07-31","0.593","0.325","6","-11.214","1","0.0296","0.957","0.219","0.286","0.442","110.068","4"
"5TFD2bmFKGhoCRbX61nXY5","NUEVAYoL","Bad Bunny","1","0","49","VE","2025-01-08","81","False","183685","DeBÍ TiRAR MáS FOToS","2025-01-05","0.142","0.195","6","-20.024","1","0.139","0.265","0.995","0.204","0.12","137.922","4"
"7d6yK8v8J484SWH5prIQiE","VeLDÁ","Bad Bunny, Omar Courtz, Dei V","2","0","48","VE","2025-01-08","80","True","235336","DeBÍ TiRAR MáS FOToS","2025-01-05","0.613","0.981","1","-18.638","1","0.149","0.29","0.0023","0.437","0.0337","101.852","3"
"59D4DOkspUbWyMmbAPQkxZ","VOY A LLeVARTE PA PR","Bad Bunny","3","0","47","VE","2025-01-08","81","True","156364","DeBÍ TiRAR MáS FOToS","2025-01-05","0.148","0.604","7","-35.032","1","0.0588","0.921","0.453","0.405","1e-05","106.295","3"
"2lTm559tuIvatlT1u0JYG2","BAILE INoLVIDABLE","Bad Bunny","4","0","46","VE","2025-01-08","81","True","367725","DeBÍ TiRAR MáS FOToS","2025-01-05","0.168","0.00332","10","-46.113","1","0.0615","0.192","0.79","0.112","0.219","119.387","3"
"3sK8wGT43QFpWrvNQsrQya","DtMF","Bad Bunny","5","3","45","VE","2025-01-08","79","False","237117","DeBÍ TiRAR MáS FOToS","2025-01-05","0.625","0.131","7","-27.405","0","0.0717","0.177","0.218","0.0807","0.032","136.02","4"
"0iKo4pNNjHHdKUcFARlfCa","EL CLúB","Bad Bunny","6","0","44","VE","2025-01-08","77","True","222568","DeBÍ TiRAR MáS FOToS","2025-01-05","0.516","0.611","10","-5.486","0","0.0555","0.458","5.34e-05","0.113","0.261","110.744","4"
"1Q9Efnm5csdCMFynISxL2x","PERFuMITO NUEVO","Bad Bunny, RaiNao","7","-2","43","VE","2025-01-08","80","True","200680","DeBÍ TiRAR MáS FOToS","2025-01-05","0.513","0.0302","0","-33.8","1","0.0701","0.996","0.977","0.15","0.557","120.026","1"
"6J5kc12BW5HuP3d7C3vvx8","EoO","Bad Bunny","8","3","42","VE","2025-01-08","78","True","204768","DeBÍ TiRAR MáS FOToS","2025-01-05","0.36","0.464","10","-29.598","0","0.0702","0.749","0.859","0.0825","0.184","63.662","4"
"5WEF0icHWmAZBBMglBd599","WELTiTA","Bad Bunny, Chuwi","9","-2","41","VE","2025-01-08","79","False","187507","DeBÍ TiRAR MáS FOToS","2025-01-05","0.458","0.297","4","-32.354","0","0.6","0.866","0.329","0.346","0.357","96.14","3"
"4DnrAI8WyUY6gkOwl8GlPN","capaz (merengueton)","Alleh, Yorghaki","10","2","-9","VE","2025-01-08","73","False","173858","LA CIUDAD","2024-12-24","0.872","0.614","3","-5.618","0","0.181","0.0815","0.000207","0.135","0.785","126.957","4"
"4MUrUT38U98olfnyzMBCzm","KLOuFRENS","Bad Bunny","11","-1","39","VE","2025-01-08","78","True","199114","DeBÍ TiRAR MáS FOToS","2025-01-05","0.326","0.125","1","-32.45","1","0.148","0.703","0.706","0.18","0.306","106.974","4"
"4c2Pc0NrfkesPR0jff6q3F","KETU TeCRÉ","Bad Bunny","12","-3","38","VE","2025-01-08","78","True","250789","DeBÍ TiRAR MáS FOToS","2025-01-05","0.27","0.277","8","-32.187","1","0.0477","0.0177","0.485","0.111","0.082","111.353","3"
"79x7xtoCLpf6l32Zz6mWo4","BOKeTE","Bad Bunny","13","0","37","VE","2025-01-08","78","True","215983","DeBÍ TiRAR MáS FOToS","2025-01-05","0.4","0.07","1","-32.756","1","0.0456","0.194","0.956","0.116","0.0344","124.927","4"
"14QaXYIK3K3QPtezqxRRPN","PIToRRO DE COCO","Bad Bunny","14","1","36","VE","2025-01-08","75","False","206627","DeBÍ TiRAR MáS FOToS","2025-01-05","0.636","0.667","7","-4.708","1","0.0323","0.25","6.95e-06","0.116","0.544","97.769","4"
"7tCuCjhxzjX2XCz4JiiAsp","TURiSTA","Bad Bunny","15","-1","35","VE","2025-01-08","77","False","190028","DeBÍ TiRAR MáS FOToS","2025-01-05","0.358","0.12","8","-30.487","1","0.523","0.456","0.0653","0.146","0.318","90.929","3"
"7ricDBUakN3N0YkkKE8Obu","Mi Refe","Beéle, Ovy On The Drums","16","1","-14","VE","2025-01-08","80","False","159404","Mi Refe","2024-12-05","0.588","0.634","7","-5.112","0","0.273","0.417","0.00111","0.0993","0.463","151.467","5"
"6VNXmo59yDYgcwLS17UNAW","CAFé CON RON","Bad Bunny, Los Pleneros de la Cresta","17","-1","33","VE","2025-01-08","76","False","228836","DeBÍ TiRAR MáS FOToS","2025-01-05","0.328","0.153","9","-26.802","1","0.0564","0.148","1.28e-06","0.397","0.0376","95.506","4"
"3G7agPwWfcORnWCAGMDOpm","LA MuDANZA","Bad Bunny","18","0","32","VE","2025-01-08","75","True","213010","DeBÍ TiRAR MáS FOToS","2025-01-05","0.565","0.926","7","-5.607","1","0.0573","0.975","0.944","0.131","0.971","173.978","3"
"0l0vcZMU7AOeQmUIREoI2U","Qué Pasaría...","Rauw Alejandro, Bad Bunny","19","1","-14","VE","2025-01-08","90","True","191018","Cosa Nuestra","2024-11-15","0.833","0.563","4","-5.593","0","0.204","0.528","1.27e-05","0.139","0.343","105.008","4"
"4zbEItKoaRId1vRZkoO0Uh","Imagínate","Danny Ocean, Kapo","20","1","-10","VE","2025-01-08","85","True","170365","Imagínate","2024-11-07","0.779","0.737","11","-4.667","1","0.109","0.134","0.0","0.0974","0.445","101.923","4"
"1Hg0e997pObvZ91w1FCPFk","LO QUE LE PASÓ A HAWAii","Bad Bunny","21","-2","29","VE","2025-01-08","75","False","229381","DeBÍ TiRAR MáS FOToS","2025-01-05","0.0939","0.00174","11","-54.341","1","0.0638","0.247","0.000195","0.245","0.0679","82.653","4"
"1YYfyJ2yCvGFCxwjsIqEK9","Khé?","Rauw Alejandro, Romeo Santos","22","0","-19","VE","2025-01-08","88","False","206066","Cosa Nuestra","2024-11-15","0.687","0.627","7","-4.975","1","0.181","0.326","0.0","0.0893","0.47","155.865","4"
"7tI8dRuH2Yc6RuoTjxo4dU","Who","Jimin","23","0","-19","VE","2025-01-08","90","False","170887","MUSE","2024-07-19","0.66","0.756","0","-3.743","0","0.032","0.00289","0.0","0.193","0.838","116.034","4"
"6TT5rB0Rwneb6ZaopHQir4","el ingeniero","Alleh, Yorghaki","24","0","-10","VE","2025-01-08","69","False","146857","LA CIUDAD","2024-12-24","0.808","0.671","8","-4.668","0","0.0931","0.0364","0.0","0.091","0.583","105.108","4"
"634CTghcuEDy2FXcTsLG5m","una noche","Alleh, Yorghaki","25","1","-10","VE","2025-01-08","66","False","177049","LA CIUDAD","2024-12-24","0.878","0.754","7","-3.62","0","0.14","0.0214","0.0","0.0911","0.704","122.066","4"
"6s9PpYbExKlHuJ8JMyep21","Bing Bong","Yailin la Mas Viral, Puyalo Pantera","26","-1","-15","VE","2025-01-08","77","True","123591","Bing Bong","2024-11-06","0.92","0.797","10","-4.622","0","0.109","0.0087","0.000407","0.212","0.775","134.035","4"
"7bywjHOc0wSjGGbj04XbVi","LUNA","Feid, ATL Jacob","27","0","-20","VE","2025-01-08","88","False","196800","FERXXOCALIPSIS","2023-12-01","0.774","0.86","7","-2.888","0","0.13","0.131","0.0","0.116","0.446","100.019","4"
"0qeIFEGRQqHoaJtLCl0U73","DEGENERE 👑 (feat. benny blanco)","Myke Towers, benny blanco","28","0","-22","VE","2025-01-08","87","True","130880","LA PANTERA NEGRA (DELUXE)","2024-10-17","0.744","0.709","6","-5.778","0","0.284","0.0501","0.0","0.0847","0.712","194.055","4"
"5QDLhrAOJJdNAmCTJ8xMyW","Dynamite","BTS","29","10","21","VE","2025-01-08","79","False","199053","BE","2020-11-20","0.746","0.765","6","-4.41","0","0.0993","0.0112","0.0","0.0936","0.737","114.044","4"
"6WatFBLVB0x077xWeoVc2k","Si Antes Te Hubiera Conocido","KAROL G","30","-1","-21","VE","2025-01-08","92","False","195824","Si Antes Te Hubiera Conocido","2024-06-21","0.924","0.668","11","-6.795","1","0.0469","0.446","0.000594","0.0678","0.787","128.027","4"
"3YrTrs2hJbLklaBdhr4TrH","ETA - RMX","ROA, De La Rose, Luar La L, Yan Block, Omar Courtz","31","1","-15","VE","2025-01-08","66","True","462561","Private Suite (Vol. 2)","2024-12-13","0.606","0.744","10","-4.661","0","0.208","0.436","0.0","0.109","0.558","87.993","4"
"0Sr7ssScx54yxdM2ols7nW","Q U E V A S H A C E R H O Y ?","Omar Courtz, De La Rose","32","-2","-20","VE","2025-01-08","86","True","224022","PRIMERA MUSA","2024-09-20","0.56","0.681","6","-6.304","0","0.244","0.103","0.0","0.106","0.388","155.079","4"
